Movie_ID,worldwide_box_office
7300,72820.0
7301,4168.0
7302,1882.0
7303,2223.0
7304,161911.0
7305,
7306,32271.0
7307,2400.0
7308,5837844.0
7309,7067.0
7310,1712.0
7311,15837.0
7312,14717.0
7313,47161.0
7314,203505.0
7315,44136.0
31217,44136.0
34106,44136.0
7316,
7317,30000.0
7318,3644.0
7319,9560020.0
7320,273502.0
7321,2180000.0
7322,46176.0
7323,404637.0
7324,
7325,
7326,1834498.0
7327,
7328,53203.0
7329,6371.0
7330,6339.0
7331,390167.0
7332,1035527.0
7333,
30039,
7334,2727409.0
7335,
7336,14311.0
7337,
7338,52345.0
7339,74287.0
7340,8254.0
7341,
7342,4314.0
7343,
7344,
7345,18361.0
7346,
7347,10639039.0
7348,3985.0
7349,328325007.0
7350,1917.0
7351,1151187.0
7352,7802639.0
7353,
7354,21126.0
7355,1617.0
31462,1617.0
7356,
7357,
7358,20303.0
5179,
7359,38633.0
7360,12299.0
7361,725817.0
7362,5473.0
7363,279308.0
7364,16517708.0
7365,3288.0
7366,5959.0
7367,81834.0
7368,
7369,1631910.0
7370,24314.0
7371,18593.0
7372,1393.0
7373,1713.0
7374,3131371.0
7375,5999.0
7376,220961.0
7377,4728.0
7378,
7379,206358.0
7380,61439.0
7381,17037.0
7382,5041.0
7383,532.0
7384,813496.0
7385,5908700.0
7386,219012.0
7387,23688.0
7388,7012018.0
7389,343483.0
30474,343483.0
7390,
7391,437635.0
7392,
7393,359182.0
7394,648599.0
30370,648599.0
7395,3288150.0
7396,
7397,5062.0
7398,62633705.0
7399,2613.0
7400,32573.0
7401,31293.0
7402,142728.0
7403,192176.0
7404,1823.0
7405,3415880.0
7406,4891054.0
7407,156233.0
7408,
7409,5664511.0
7410,940936.0
7411,61112.0
7412,21012.0
7413,2549692.0
7414,143201.0
7415,273970.0
7416,6839.0
7417,1335034.0
7418,14929184.0
7419,
7420,
7421,7400000.0
7422,1090000.0
7423,4437777.0
7424,9683567.0
7425,1430.0
7426,100575.0
7427,94156456.0
7428,96934299.0
7429,45422548.0
7430,141123897.0
7431,
7432,
7433,3564.0
7434,13003.0
7435,440413.0
7436,3487449.0
7437,12755.0
7438,4234.0
7439,295684.0
7440,
7441,98059.0
7442,204694.0
7443,
7444,5045207.0
7445,38571040.0
7446,
7447,438899824.0
7448,
7449,3355.0
7450,941572.0
7451,5365426.0
7452,2839.0
7453,512.0
7454,59095.0
7455,
7456,382106.0
7457,
7458,1573.0
7459,
7460,63383.0
7461,1751120.0
7462,112835.0
7463,536.0
7464,1176.0
7465,786362370.0
7466,287404.0
7467,739536.0
7468,61864.0
7469,5813.0
7470,
7471,263.0
7472,11209.0
7473,53980.0
7474,
32317,
7475,175863783.0
7476,95931.0
7477,
7478,794861794.0
32194,794861794.0
7479,1167451.0
7480,
7481,210847.0
7482,4015456.0
7483,13502122.0
7484,874187.0
7485,75023.0
7486,15577.0
7487,5839.0
7488,44815.0
7489,431640.0
7490,193520.0
33920,193520.0
7491,12464.0
7492,2350000.0
7493,203588.0
7494,341332.0
7495,668550.0
7496,80726.0
7497,16525.0
7498,
2456,15188.0
7499,15188.0
28448,15188.0
7500,1025646.0
7501,21786128.0
7502,146556.0
7503,
31651,
33899,
7504,814975.0
7505,145404.0
7506,29083597.0
7507,
7508,30526.0
7509,
7510,907217.0
7511,489792.0
7512,95309.0
7513,770734.0
7514,50681.0
7515,
7516,61966.0
7517,63970.0
7518,45941.0
7519,5418.0
7520,3723004.0
7521,9037565.0
7522,130087.0
7523,2150000.0
7524,4887.0
7525,7741.0
7526,45572.0
7527,
7528,1890.0
7529,65227.0
7530,18912.0
7531,327348.0
7532,155424.0
7533,930549.0
7534,4840375.0
7535,9433.0
7536,652081.0
7537,3184052.0
7538,
7539,1184583.0
7540,477689.0
7541,
7542,444390.0
7543,
7544,164583.0
7545,2792316.0
7546,2984733.0
7547,
7548,454481.0
7549,44211.0
7550,
5539,65859911.0
7551,4297130.0
7552,18058956.0
7553,125783.0
7554,167082.0
7555,51485382.0
7556,5782988.0
7557,3726.0
7558,70773.0
7559,399868.0
7560,1348863.0
7561,1034623.0
7562,8940.0
7563,27917.0
7564,4116303.0
7565,199532.0
7566,369960.0
7567,8860.0
7568,491294.0
7569,
7570,3317.0
7571,416454.0
7572,206454.0
7573,52311.0
7574,2220.0
7575,79543.0
7576,2391.0
7577,32192.0
7578,27529.0
7579,14331.0
7580,1443658.0
7581,144.0
7582,14579.0
7583,37838.0
7584,540639.0
7585,2862599.0
7586,
7587,
7588,236270.0
7589,514147.0
7590,244041804.0
7591,107917.0
7592,169842267.0
7593,28454.0
7594,523620.0
7595,121778347.0
7596,
7597,6550000.0
7598,518858449.0
7599,359295591.0
7600,57416.0
7601,15266.0
7602,
7603,4517524.0
7604,935900.0
7605,
7606,
7607,24714.0
7608,1546.0
7609,163542.0
7610,27561.0
7611,1424520.0
7612,24110.0
7613,989276.0
7614,7249.0
7615,10638.0
7616,158758.0
7617,1860.0
7618,557.0
7619,44348292.0
30505,44348292.0
7620,282460.0
7621,65003.0
7622,658.0
7623,535964.0
7624,276928112.0
7625,12388.0
7626,45996.0
7627,34966.0
7628,10180.0
7629,1041716.0
7630,
7631,22957.0
7632,
7633,
7634,3154.0
7635,15952688.0
7636,
7637,1136721.0
7638,11638.0
7639,507.0
7640,38123.0
7641,14446497.0
7642,10973351.0
7643,10412.0
7644,
7645,8826.0
7646,9363.0
7647,91244913.0
7648,14807.0
7649,3879.0
7650,788079.0
7651,
31316,
7652,60733.0
7653,10941.0
7654,42732776.0
7655,2206.0
7656,89479.0
7657,3070665.0
7658,247877.0
7659,2887456.0
7660,8941750.0
7661,250247.0
7662,2435792.0
7663,2255.0
7664,312278.0
7665,
7666,61603136.0
30905,61603136.0
7667,179034.0
7668,35609577.0
30759,35609577.0
7669,1039439.0
7670,8559.0
7671,475815.0
7672,199833.0
7673,130000.0
7674,122120.0
7675,5546500.0
7676,
7677,300214.0
7678,15306.0
7679,759399.0
7680,10745.0
7681,309932.0
7682,87367.0
7683,4230.0
7684,2546192.0
7685,636198.0
7686,42386771.0
7687,111829.0
7688,59596747.0
7689,3311026.0
7690,320417.0
7691,49772185.0
7692,8879530.0
7693,231833.0
7694,1874.0
7695,542537546.0
33969,542537546.0
7696,
7697,60231.0
7698,
7699,24819.0
7700,9826255.0
7701,
7702,717165.0
7703,31004.0
7704,10203996.0
7705,
7706,
7707,397025.0
7708,606.0
7709,
7710,1339502.0
7711,91349.0
7712,167152.0
7713,439803.0
7714,1077598.0
7715,590.0
7716,228191.0
7717,1024.0
7718,2957.0
7719,2409.0
7720,2053231.0
7721,7634.0
7722,341142.0
7723,7674.0
7724,837149.0
7725,284443.0
7726,498915.0
7727,
7728,5249.0
7729,1390.0
7730,391464.0
7731,200359.0
7732,35714.0
7733,
7734,3243312.0
7735,
30096,
7736,657829.0
7737,65399.0
7738,54626.0
7739,2955320.0
7740,403589.0
33537,403589.0
7741,43469.0
7742,46829.0
7743,13422173.0
7744,63002.0
7745,3483.0
7746,112134.0
7747,62742.0
7748,4495262.0
7749,
7750,
7751,1399156.0
7752,57852177.0
7753,
7754,1216151.0
7755,113774.0
7756,1476215.0
7757,9854.0
7758,85450484.0
7759,120881.0
7760,41656474.0
7761,357687.0
7762,26736665.0
7763,
7764,79230000.0
7765,208342.0
7766,269750.0
7767,
7768,35899.0
7769,166968128.0
7770,
7771,130849.0
7772,
7773,18528.0
7774,1066928.0
7775,12096.0
7776,3963396.0
7777,690000.0
7778,33466.0
7779,6132564.0
7780,10198232.0
7781,2157.0
7782,646059.0
31901,646059.0
7783,25899.0
7784,20896937.0
31692,20896937.0
34130,20896937.0
7785,
7786,482.0
7787,6948.0
7788,15441189.0
7789,236865.0
7790,
7791,46037.0
7792,38542.0
7793,24532.0
7794,46084.0
7795,2306.0
7796,29614.0
7797,1701658.0
7798,13200.0
7799,524.0
7800,
7801,34453.0
7802,
7803,7249.0
7804,
7805,536390.0
7806,5096609.0
7807,753.0
7808,
7809,
7810,2762856.0
7811,15282.0
7812,
7813,16765212.0
7814,2359745.0
7667,8714121.0
7815,5957524.0
7816,469140.0
7817,1021930.0
7818,52940.0
7819,
7820,
7821,1346.0
7822,5483241.0
7823,1999.0
7824,1155.0
7825,17187.0
7826,1450028.0
7827,524004.0
7828,15478255.0
7829,925966.0
7830,152887.0
2757,3040.0
7831,12498298.0
7832,72539.0
7833,1498974.0
7834,451751.0
7835,4576.0
7836,
7837,599708.0
7838,21031.0
7839,391845.0
7840,33905.0
7841,176520.0
7842,17.0
7843,
7844,495980.0
7845,1716660.0
7846,51024.0
7847,309557.0
7848,950000.0
7849,1147740.0
7850,74174.0
7851,127157.0
7852,39453.0
7853,2790000.0
7854,21927.0
7855,43675.0
7856,2212410.0
7857,139024.0
7858,65545173.0
7859,23778585.0
7860,123580421.0
7861,
7862,
7863,24964590.0
7864,1791.0
7865,32060.0
7866,1115856.0
7867,65867.0
7868,163276.0
7869,
7870,10606.0
7871,35458.0
7872,108240.0
7873,14536144.0
7874,51539562.0
7875,352327887.0
7876,
7877,9384.0
7878,93466095.0
7879,10057.0
7880,16339.0
7881,885302500.0
7882,1454256.0
7883,14877.0
7884,350965.0
7885,74817.0
7886,
7887,4280227.0
7888,759900.0
7889,28334.0
7890,
7891,35121.0
7892,535362.0
7893,7785.0
7894,11884.0
7895,4531635.0
7896,3114190.0
7897,56235548.0
7898,363597.0
7899,1208467.0
7900,4154.0
7901,
7902,848240.0
7903,947029.0
7904,3368.0
7905,1331.0
7906,24192.0
7907,245909.0
7908,536.0
7909,5364.0
7910,
7911,429028.0
7912,3988.0
7913,10371885.0
7914,69875.0
7915,24137.0
7916,6438.0
7917,4209726.0
7918,12726.0
7919,31878.0
7920,7195.0
7921,428468.0
7922,208.0
7923,1444474.0
7924,
30985,
34086,
7925,4681992.0
7926,17550000.0
7927,8869722.0
7928,3685671.0
7929,3580000.0
7930,31054727.0
7931,10727769.0
7932,3059215.0
7933,37888043.0
7934,15002576.0
7935,1810942.0
7936,1152968.0
7937,18029692.0
7938,5406469.0
7939,7237072.0
7940,163527824.0
7941,3736943.0
7942,9102576.0
7943,370000.0
7944,748373.0
7945,11509.0
7946,212550576.0
7947,11816.0
7948,
33500,
7949,1160300.0
7950,538798.0
7951,325636.0
7952,
7953,1156.0
7954,7089.0
7955,
7956,40094346.0
7957,
7958,77357.0
7959,1517.0
7960,
7961,5902504.0
7962,179272.0
7963,46284.0
7964,
7965,6328516.0
7966,23158.0
7967,6627.0
7968,
7969,1150725.0
7970,1260000.0
7971,8017937.0
7972,
7973,17756876.0
7974,1989235.0
7975,6810.0
7976,260039.0
7977,
7978,112008.0
7979,68051.0
7980,967051.0
7981,209221328.0
7982,2654.0
7983,4873.0
7984,55468.0
7985,
7986,556053.0
7987,53970.0
7988,
7989,
7990,391063.0
7991,7195105.0
7992,592954.0
7993,220260.0
7994,226.0
7995,35583.0
7996,948.0
7997,495.0
7998,166443.0
7999,13515.0
8000,4326.0
8001,359120.0
8002,
8003,8090.0
8004,287.0
8005,78053.0
8006,4512432.0
8007,1589743.0
8008,66125.0
8009,139630336.0
31539,139630336.0
8010,50430.0
8011,5919976.0
8012,72490.0
8013,432337.0
8014,14324.0
8015,
8016,2492605.0
8017,4714.0
8018,1905999.0
8019,16152.0
8020,
8021,135405.0
8022,7065019.0
8023,424.0
8024,142192.0
8025,
8026,145214.0
8027,5374.0
8028,3096923.0
8029,66521876.0
8030,182.0
8031,8191.0
8032,287781.0
8033,45331734.0
8034,27317872.0
8035,255742933.0
8036,
8037,547326372.0
8038,9371908.0
8039,5216102.0
8040,7015989.0
8041,95616104.0
8042,15994.0
8043,108874967.0
8044,
8045,99684837.0
8046,81300000.0
8047,
8048,6789049.0
8049,353756621.0
31999,353756621.0
8050,139829625.0
8051,
8052,3088539.0
8053,
8054,
8055,
8056,82438670.0
8057,685244.0
8058,
8059,143784.0
8060,14398.0
8061,364774.0
8062,336286.0
8063,
8064,5376.0
8065,123377.0
8066,107554.0
8067,
8068,
8069,422630.0
8070,269394.0
8071,6631.0
8072,
8073,217214143.0
8074,8200000.0
8075,43658157.0
8076,53246837.0
8077,40380376.0
8078,112107.0
8079,7882126.0
8080,432150894.0
32674,432150894.0
8081,37521.0
8082,32922.0
8083,31384.0
8084,2820000.0
8085,145436.0
8086,
8087,37409.0
8088,
8089,15677.0
8090,417.0
8091,
8092,3209685.0
8093,
8094,13160000.0
8095,12215.0
8096,61388.0
8097,10035.0
8098,387.0
8099,298646.0
8100,151992.0
8101,31704.0
8102,60000.0
8103,
8104,370369.0
8105,32895.0
8106,362687.0
8107,3115581.0
8108,2048359754.0
30282,2048359754.0
8109,7390.0
8110,6327648.0
8111,18487.0
8112,527257.0
8113,
8114,17512.0
8115,9561231.0
8116,9771.0
8117,23268.0
8118,31575635.0
8119,21052.0
8120,757.0
8121,15686.0
8122,674082.0
8123,1453.0
8124,354591.0
8125,5504562.0
8126,4303721.0
8127,1041806.0
8128,13803.0
8129,27031.0
8130,2946.0
8131,350604.0
8132,816452.0
8133,2216374.0
8134,21090.0
8135,13109.0
8136,679993.0
8137,58884.0
8138,244531.0
8139,710929.0
8140,
31492,
8141,1378312.0
8142,205337.0
8143,7458.0
8144,207468.0
8145,14778.0
8146,192258.0
8147,624733.0
8148,2492001.0
8149,26001741.0
8150,744789.0
8151,1755.0
8152,25320246.0
8153,73103.0
8154,
8155,8015.0
8156,7859.0
8157,863895.0
8158,
8159,4562701.0
8160,675319.0
8161,
8162,11401518.0
8163,52872.0
8164,14772346.0
8165,15377544.0
8166,
8167,115289.0
8168,361458.0
8169,199.0
8170,6815821.0
8171,
8172,20014.0
8173,3492035.0
8174,240000.0
8175,
8176,18424.0
8177,15257.0
8178,
8179,864092.0
8180,1172689.0
8181,1418274.0
8182,2560105.0
8183,
8184,1047488.0
8185,1553608.0
8186,108232.0
8187,1165996.0
8188,5552584.0
8189,3160000.0
8190,28978721.0
31902,28978721.0
8191,4054991.0
8192,
8193,114927.0
8194,327.0
8195,7674680.0
8196,21016.0
8197,7858997.0
33962,7858997.0
8198,2367220.0
8199,108757621.0
31976,108757621.0
8200,1332311.0
8201,
8202,1070000.0
8203,10020965.0
8204,17729.0
8205,1795749.0
8206,95384.0
8207,13161.0
8208,
8209,539407.0
8210,
8211,1740000.0
8212,3330000.0
8213,750644.0
8214,5023106.0
8215,
8216,48408.0
8215,3053.0
8217,230020.0
8218,1786.0
31988,1786.0
8219,902175.0
8220,346069.0
8221,
8222,111196.0
8223,497.0
8224,
7790,5498768.0
8225,107199.0
8226,1204479.0
8227,
8228,5638854.0
8229,149804.0
8230,6367018.0
8231,1087.0
8232,119948.0
8233,378896.0
8234,470767.0
8235,20434.0
8236,79856.0
8237,7120.0
8238,61590.0
8239,16483.0
8240,754.0
8241,238521247.0
30145,238521247.0
8242,
5382,
8243,
8244,57376.0
8245,17676.0
8246,18292558.0
8247,6607476.0
8248,
8249,72034.0
8250,502.0
8251,217129.0
8252,6892.0
8253,96589.0
8254,15545390.0
8255,
8256,38718031.0
8257,
8258,940389558.0
32940,940389558.0
8259,
8260,15031294.0
8261,22894.0
8262,
8263,4705457.0
8264,20505.0
8265,40793.0
8266,
8267,
8268,
8269,18317700.0
8270,11944066.0
8271,5918.0
8272,4683142.0
8273,
8274,74639.0
8275,268314513.0
30912,268314513.0
8276,4495549.0
8277,
8278,2358209.0
8279,19243890.0
8280,
8281,21319.0
8282,110089.0
8283,317593.0
8284,1457685.0
8285,18190831.0
8286,2337561.0
8287,542305.0
8288,4916.0
8289,9456067.0
8290,38581.0
8291,93229.0
8292,590000.0
8293,7903252.0
8294,94809560.0
8295,1204181.0
8296,15712752.0
8297,933517.0
8298,1159631140.0
8299,423891.0
8300,5512622.0
8301,
8302,100413.0
8303,4751.0
8304,449344.0
31102,449344.0
8305,2891.0
8306,
8307,27990.0
8308,6991.0
8309,908927.0
8310,272262.0
8311,13482888.0
8312,256229.0
8313,701179.0
8314,665903.0
8315,10514.0
8316,10508.0
8317,320041.0
8318,12403537.0
8319,7091326.0
8320,20688141.0
8321,1610.0
8322,
8323,810229.0
8324,
8325,3125.0
8326,1090.0
8327,288329.0
8328,761280.0
8329,169440.0
8330,64931.0
8331,
8332,
8333,
8334,
8335,6537.0
8336,91444095.0
8337,
8338,6822792.0
8339,1069870.0
8340,4565.0
8341,
8342,72044.0
8343,605009.0
8344,1251951.0
8345,20069778.0
8346,3934450.0
8347,2037084.0
8348,35526.0
8349,
8350,77566.0
8351,7164577.0
8352,332041.0
8353,7796.0
8354,11743.0
8355,78769.0
8356,24022.0
8357,3510496.0
8358,6188421.0
8359,1312.0
8360,81191.0
8361,826149.0
8362,62556228.0
8363,
31171,
8364,
8365,
8366,869113101.0
8367,1645234.0
8368,12024.0
8369,
8370,
8371,7966048.0
8372,
8373,
8374,
8375,141863.0
7241,292746.0
8376,52460543.0
8377,624712.0
8378,
8379,
8380,
8381,
8382,
8383,6041.0
8384,
8385,
8386,252410984.0
8387,
8388,34100278.0
8389,31476575.0
8390,429453.0
8391,15193977.0
8392,909284.0
8393,56178935.0
8394,
8395,10083672.0
8396,120832383.0
8397,23824720.0
8398,
8399,449841566.0
8400,42165098.0
8401,
8402,34411903.0
8403,15264.0
8404,790000.0
8405,1632774.0
8406,34153101.0
30590,34153101.0
8407,8197.0
8408,19717.0
8409,
8410,6229.0
8411,2809142.0
8412,20749.0
10386,20749.0
32355,20749.0
8413,
8414,22006590.0
8415,622070.0
8416,9266180.0
8417,
8418,105201.0
8419,852830107.0
8420,6170.0
8421,304761.0
8422,2309429.0
8423,230580.0
8424,97124.0
8425,171505.0
8426,9689.0
8427,102.0
8428,491710.0
8429,88843.0
8430,1978239.0
8431,1315878.0
8432,5998.0
8433,56000339.0
8434,604602.0
8435,116100802.0
8436,29454.0
8437,452661.0
8438,100383.0
8439,
8440,3321.0
8441,1564.0
8442,8674783.0
8443,714730.0
8444,25725431.0
8445,3645.0
8446,21462.0
8447,4710.0
8448,30389.0
8449,7230.0
8450,14141.0
8451,89546.0
8452,5511.0
8453,
3328,1745596.0
8454,40911.0
8455,16605.0
8456,424974.0
8457,17241380.0
8458,13201162.0
8459,24666.0
8460,1105347.0
8461,147650.0
8462,
8463,36243.0
8464,189329.0
8465,4781638.0
8466,62788.0
8467,394380.0
8468,630896.0
8469,1417948.0
8470,68589.0
8471,357394.0
8472,2594362.0
8473,41957523.0
8474,150753.0
8475,191.0
8476,
8477,139108.0
8478,28250.0
8479,3847465.0
8480,147559.0
8481,
8482,40651864.0
8483,89256.0
8484,
8485,
8486,17.0
8487,12247.0
8488,
8489,35696.0
8490,
8491,263502914.0
8492,24368.0
8493,11550.0
8494,14092.0
8495,9323052.0
8496,4700666.0
8497,6531.0
8498,
8499,11245924.0
8500,
8501,3350943.0
8502,935847.0
8503,5251993.0
8504,51379470.0
8505,
30220,
8506,58807172.0
8507,
8508,
8509,
8510,37094116.0
8511,
8512,105945357.0
8513,2030471.0
8514,366942531.0
8515,
8516,59981.0
8517,526724.0
8518,
232,
8519,
8520,53240.0
8521,
8522,569022.0
8523,90221182.0
8524,169994606.0
8525,128230000.0
8526,134612435.0
8527,21087760.0
8528,6761636.0
8529,24782953.0
8530,41294674.0
8531,70569231.0
8532,
8533,217370736.0
8534,
8535,438420442.0
8536,
8537,542534.0
8538,
8539,
8540,
8541,205400000.0
8542,
8543,
8544,4556.0
31447,4556.0
8545,257900.0
8546,
8547,
8548,669241.0
8549,9376444.0
4005,6725950.0
8550,94672.0
8551,161097.0
8552,143.0
8553,9696537.0
8554,4563.0
8555,
8556,413277.0
8557,23718.0
8558,33667319.0
8559,10238535.0
8560,1669979967.0
8561,34362.0
8562,55192.0
8563,340315.0
8564,710000.0
8565,
8566,16989.0
8567,1059334.0
8568,486935.0
8569,468761.0
8570,1109649.0
8571,6362.0
8572,324563.0
8573,66737.0
20812,66737.0
8574,326.0
8575,6573390.0
8576,1120000.0
8577,160450.0
8578,31698.0
8579,20973.0
8580,
8581,72829.0
8582,27490000.0
8583,3722545.0
8584,
8585,1933984.0
8586,232401.0
8587,712064.0
8588,3562.0
8589,420836.0
8590,2309.0
8591,
8592,575822.0
8593,487.0
8594,131751.0
8595,625975.0
8596,160658.0
8597,3823620.0
32434,3823620.0
8598,499527.0
8599,
8600,248.0
8601,6766408.0
8602,524890.0
8603,
8604,3862.0
8605,126654.0
8606,1322050.0
8607,106.0
8608,410296.0
8609,11923.0
8610,7438.0
8611,107918046.0
8612,111979.0
8613,688869.0
8614,17158729.0
8615,1707.0
8616,
8617,2410469.0
8618,43888531.0
8619,637618.0
8620,25976828.0
8621,30996614.0
8622,76603.0
8623,545912.0
8624,3151.0
8625,58026.0
8626,1110883.0
8627,3619.0
8628,637626.0
8629,306654.0
8630,4820659.0
8631,401662.0
8632,2155017.0
8633,15973.0
8634,10551417.0
8635,
8636,26483.0
8637,
8638,3697729.0
8639,42359.0
8640,
8641,865479.0
8642,176.0
8643,71103.0
8644,628020.0
8645,315047.0
8646,1097261.0
8647,33189.0
8648,
32254,
33761,
8649,94953.0
8650,766575131.0
32953,766575131.0
33763,766575131.0
8651,
8652,
8653,3185717.0
8654,436494.0
8655,
8656,11492347.0
8657,
8658,
8659,
8660,
8661,227328585.0
8662,
8663,19303058.0
8664,
8665,
8666,
8667,
8668,1014938545.0
32939,1014938545.0
8669,
8670,23094.0
8671,27805632.0
8672,6453531.0
8673,
8674,
8675,825696.0
8676,14683763.0
8677,
8678,
8679,11242438.0
8680,
8681,2849161.0
8682,2042836.0
8683,47778.0
8684,1438223.0
8685,
8686,1936454.0
8687,14505102.0
8688,3204018.0
8689,
8690,2233.0
8691,40896.0
8692,107925.0
8693,
8694,
8695,797439.0
8696,1079800.0
8697,14949908.0
31699,14949908.0
34119,14949908.0
8698,
8699,
8700,30923.0
8701,180823.0
8702,54403.0
8703,319223.0
8704,
8705,
8706,
8707,107186.0
8708,2621.0
8709,250000.0
8710,4874541.0
8711,3249041.0
8712,5921.0
8713,948710.0
8714,1346495.0
8715,1555422.0
8716,2827.0
3105,
8717,600.0
8718,12796.0
8719,779275.0
8720,5701519.0
8721,52367022.0
14138,52367022.0
8722,1640.0
8723,66522.0
31759,66522.0
8724,5526942.0
8725,107885.0
8726,187886.0
8727,3998736.0
8728,51505.0
8729,9274.0
8730,45541.0
8731,85929.0
8732,9701.0
8733,18818.0
8734,322075.0
8735,7378.0
8736,11846010.0
8737,13756682.0
8738,874499.0
8739,19096814.0
8740,51392.0
8741,1606.0
8742,771.0
8743,23126.0
8744,1821348.0
8745,28779.0
8746,4529.0
8747,7273.0
8748,137950.0
8749,3713.0
8750,
8751,13162.0
8752,1142.0
8753,
8754,29557.0
8755,
8756,636.0
8757,1882288.0
8758,
8759,
8760,4773.0
8761,27956.0
8762,424621.0
8763,81237.0
8764,95292744.0
8765,33201.0
8766,1490107.0
8767,61.0
8768,80442.0
8769,479651.0
8770,252.0
8771,2425.0
8772,257083.0
8773,3540420.0
8774,4740745.0
8775,
31456,
8776,5671.0
8777,42604.0
8778,8264.0
8779,1356.0
8780,51288.0
8781,182336.0
8782,138424.0
8783,209969.0
8784,12484.0
8785,956904.0
8786,67146.0
8787,8643.0
8788,7167286.0
8789,
8790,77055.0
8791,
8792,
8793,
8794,113575.0
8795,
8796,17536004.0
8797,
8798,
8799,
8800,156553592.0
8801,
8802,7992.0
8803,123327692.0
8804,
32061,
8805,
8806,
30055,
8807,6921.0
8808,6146520.0
31700,6146520.0
8809,4170873.0
8810,1439305.0
8811,760886.0
8812,
8813,395619.0
8814,110117.0
8815,7727.0
8816,3573180.0
8817,35535.0
8818,149804632.0
8819,389918903.0
8820,1495398.0
8821,32226781.0
8822,86340000.0
8823,50738810.0
30274,50738810.0
8824,
8825,12525348.0
8826,123368842.0
8827,69817991.0
8828,
8829,
8830,
8831,55287687.0
8832,29284214.0
8833,
8834,25522290.0
8835,11639918.0
8836,2735440.0
8837,1545188.0
33405,1545188.0
8838,
8839,
8840,
8841,44685170.0
8842,
30351,
8843,114633.0
8844,
8845,
8846,22099.0
8847,10617289.0
8848,
8849,
8850,8890094.0
8851,
8852,276580.0
8853,406.0
8854,120453155.0
8855,
8856,46438538.0
8857,49654.0
8858,
8859,
8860,939756.0
8861,58315.0
8862,
8863,10349.0
8864,230362.0
8865,84438.0
8866,1703281.0
8867,
8868,
8869,1507352.0
8870,274863.0
8871,10662923.0
8872,7691563.0
8873,
8874,31080.0
8875,213294.0
8876,2804063.0
8877,64432.0
8878,231717.0
8879,3696.0
8880,28535.0
8881,21146.0
8882,19707.0
8883,980418.0
1196,21639.0
8884,43416.0
8885,10509.0
8886,8448.0
8887,
8888,1151918521.0
30521,1151918521.0
8889,4622802.0
8890,7415.0
8891,114540.0
8892,1478.0
8893,3720805.0
8894,9394401.0
8895,1766703.0
30862,1766703.0
33974,1766703.0
8896,1815670.0
8897,52092388.0
8898,20410.0
8899,387142.0
8900,13748817.0
8901,2073210.0
8902,63429.0
8903,2394619.0
8904,
8905,3972816.0
8906,7760380.0
8907,
8908,427947217.0
8909,
8910,
8911,1054477.0
8912,883910.0
8913,69593.0
8914,879425.0
8915,214.0
8916,16936.0
8917,89226.0
8918,7807825.0
8919,294364.0
8920,3420339.0
8921,8994.0
8922,135493.0
8923,1515.0
8924,8554.0
8925,62.0
8926,669519.0
8927,615194.0
8928,291099.0
8929,2231198.0
8930,348355.0
30591,348355.0
8931,301087.0
2318,17621.0
8932,3660871.0
8933,1499.0
8934,29409.0
8935,36872.0
8936,6217.0
8937,61257.0
8938,63766.0
8939,788191.0
8940,173293.0
8941,189842.0
8942,
8943,6313761.0
8944,5582912.0
8945,160764.0
8946,2745799.0
8947,
8948,6998359.0
8949,
8950,1149943.0
8951,197901.0
30859,197901.0
33749,197901.0
8952,
8953,
30357,
8954,8503401.0
8955,
8956,9462298.0
8957,
8958,
29973,
8959,
8960,4917315.0
8961,1664500.0
8962,1611769.0
8963,
8964,
8965,651994868.0
8966,
8967,
8968,
8969,
8970,8063509.0
8971,50334418.0
8972,
8973,25187026.0
31912,25187026.0
8974,115889225.0
8975,
8976,22964.0
8977,
8978,187861183.0
8979,78682.0
8980,76988372.0
8981,11723620.0
8982,15558066.0
8983,
8984,
8985,
8986,
8987,172246223.0
30203,172246223.0
8988,
8989,
561,
8990,
8991,834831.0
8992,6183.0
8993,
8994,
8995,2817895.0
8996,1422153.0
8997,24742844.0
8998,12156419.0
8999,959358436.0
32941,959358436.0
9000,650018.0
9001,29393634.0
9002,407517.0
9003,
9004,75315.0
9005,
9006,14214365.0
9007,619310368.0
9008,306900902.0
9009,
9010,4253063.0
9011,57019825.0
9012,236412453.0
9013,48164150.0
9014,
9015,64323.0
31802,64323.0
9016,
9017,880426.0
9018,25307405.0
9019,
9020,
9021,
9022,38048.0
9023,35470.0
9024,100862.0
9025,231375.0
9026,3056781.0
9027,256666.0
9028,2613391.0
9029,760000.0
9030,17363.0
9031,119127.0
9032,257318.0
9033,83995.0
9034,313989.0
9035,
9036,194998.0
9037,256241.0
9038,214785.0
9039,9008.0
9040,95521.0
9041,431893.0
9042,160797.0
9043,4742063.0
9044,729.0
9045,65309.0
9046,456258539.0
9047,25387091.0
9048,
9049,
9050,
9051,126535.0
8376,72022.0
9052,2707.0
9053,
9054,2543992.0
9055,724200.0
9056,
9057,
9058,1228.0
9059,52179.0
9060,
9061,8339975.0
9062,
9063,
9064,14365639.0
9065,22755.0
9066,
9067,35210.0
9068,335164.0
9069,1081.0
9070,2321.0
9071,61017.0
9072,1563226.0
9073,10279655.0
9074,
9075,11413052.0
9076,46202.0
9077,2458785.0
9078,1124860.0
9079,47529.0
9080,
9081,1201.0
9082,
